entity_id,state,last_changed
sensor.elmatare_diskmaskin_current,0.186,2025-05-20T19:06:43.813Z
sensor.elmatare_diskmaskin_current,0.236,2025-05-20T19:06:58.816Z
sensor.elmatare_diskmaskin_current,0.22,2025-05-20T19:07:03.811Z
sensor.elmatare_diskmaskin_current,0.23,2025-05-20T19:07:08.811Z
sensor.elmatare_diskmaskin_current,0.231,2025-05-20T19:07:23.850Z
sensor.elmatare_diskmaskin_current,0.247,2025-05-20T19:07:28.898Z
sensor.elmatare_diskmaskin_current,0.248,2025-05-20T19:07:33.895Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:07:38.897Z
sensor.elmatare_diskmaskin_current,0.252,2025-05-20T19:07:53.919Z
sensor.elmatare_diskmaskin_current,0.248,2025-05-20T19:07:58.928Z
sensor.elmatare_diskmaskin_current,0.211,2025-05-20T19:08:08.923Z
sensor.elmatare_diskmaskin_current,0.26,2025-05-20T19:08:13.918Z
sensor.elmatare_diskmaskin_current,0.262,2025-05-20T19:08:18.922Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:08:23.965Z
sensor.elmatare_diskmaskin_current,0.265,2025-05-20T19:08:44.016Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:08:49.066Z
sensor.elmatare_diskmaskin_current,0.264,2025-05-20T19:08:54.061Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:09:04.063Z
sensor.elmatare_diskmaskin_current,0.264,2025-05-20T19:09:11.214Z
sensor.elmatare_diskmaskin_current,0.253,2025-05-20T19:09:16.210Z
sensor.elmatare_diskmaskin_current,0.23,2025-05-20T19:09:21.210Z
sensor.elmatare_diskmaskin_current,0.232,2025-05-20T19:09:26.212Z
sensor.elmatare_diskmaskin_current,0.233,2025-05-20T19:09:31.211Z
sensor.elmatare_diskmaskin_current,0.234,2025-05-20T19:09:36.218Z
sensor.elmatare_diskmaskin_current,0.24,2025-05-20T19:09:41.267Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:09:46.289Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:09:51.282Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:10:01.293Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:10:06.288Z
sensor.elmatare_diskmaskin_current,0.248,2025-05-20T19:10:11.281Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:10:16.286Z
sensor.elmatare_diskmaskin_current,0.253,2025-05-20T19:10:21.329Z
sensor.elmatare_diskmaskin_current,0.209,2025-05-20T19:10:26.327Z
sensor.elmatare_diskmaskin_current,0.26,2025-05-20T19:10:31.377Z
sensor.elmatare_diskmaskin_current,0.261,2025-05-20T19:10:36.448Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:10:41.447Z
sensor.elmatare_diskmaskin_current,0.261,2025-05-20T19:11:01.575Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:11:06.496Z
sensor.elmatare_diskmaskin_current,0.262,2025-05-20T19:11:13.096Z
sensor.elmatare_diskmaskin_current,0.263,2025-05-20T19:11:18.098Z
sensor.elmatare_diskmaskin_current,0.262,2025-05-20T19:11:23.098Z
sensor.elmatare_diskmaskin_current,0.225,2025-05-20T19:11:28.100Z
sensor.elmatare_diskmaskin_current,0.226,2025-05-20T19:11:33.094Z
sensor.elmatare_diskmaskin_current,0.232,2025-05-20T19:11:38.113Z
sensor.elmatare_diskmaskin_current,0.233,2025-05-20T19:11:48.137Z
sensor.elmatare_diskmaskin_current,0.212,2025-05-20T19:11:53.130Z
sensor.elmatare_diskmaskin_current,0.247,2025-05-20T19:11:58.134Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:12:03.136Z
sensor.elmatare_diskmaskin_current,0.248,2025-05-20T19:12:08.135Z
sensor.elmatare_diskmaskin_current,0.252,2025-05-20T19:12:13.129Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:12:23.180Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:12:28.183Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:12:33.176Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:12:43.219Z
sensor.elmatare_diskmaskin_current,0.249,2025-05-20T19:12:48.224Z
sensor.elmatare_diskmaskin_current,0.252,2025-05-20T19:12:53.222Z
sensor.elmatare_diskmaskin_current,0.251,2025-05-20T19:13:03.291Z
sensor.elmatare_diskmaskin_current,0.043,2025-05-20T19:13:08.223Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:13:29.736Z
sensor.elmatare_diskmaskin_current,0.043,2025-05-20T19:13:34.730Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:13:44.775Z
sensor.elmatare_diskmaskin_current,0.043,2025-05-20T19:13:49.773Z
sensor.elmatare_diskmaskin_current,0.227,2025-05-20T19:13:54.773Z
sensor.elmatare_diskmaskin_current,0.299,2025-05-20T19:13:59.776Z
sensor.elmatare_diskmaskin_current,0.297,2025-05-20T19:14:04.779Z
sensor.elmatare_diskmaskin_current,0.143,2025-05-20T19:14:09.824Z
sensor.elmatare_diskmaskin_current,0.138,2025-05-20T19:14:14.765Z
sensor.elmatare_diskmaskin_current,0.085,2025-05-20T19:14:19.769Z
sensor.elmatare_diskmaskin_current,0.089,2025-05-20T19:14:24.805Z
sensor.elmatare_diskmaskin_current,0.143,2025-05-20T19:14:29.800Z
sensor.elmatare_diskmaskin_current,0.137,2025-05-20T19:14:34.811Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:14:39.807Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:14:49.863Z
sensor.elmatare_diskmaskin_current,0.041,2025-05-20T19:19:18.586Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:19:23.587Z
sensor.elmatare_diskmaskin_current,0.041,2025-05-20T19:20:22.411Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:20:27.412Z
sensor.elmatare_diskmaskin_current,0.049,2025-05-20T19:20:41.708Z
sensor.elmatare_diskmaskin_current,0.068,2025-05-20T19:20:46.714Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:20:51.713Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:20:58.033Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:21:08.037Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:21:13.057Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:21:18.044Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:21:54.535Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:21:59.508Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:22:15.283Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:22:20.277Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:22:52.660Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:22:57.376Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:23:02.417Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:23:07.416Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:23:22.106Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:23:27.111Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:25:50.525Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:25:55.529Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:26:00.902Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:26:05.907Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:26:27.643Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:26:36.544Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:26:41.554Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:26:48.419Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:26:53.472Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:26:58.416Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:27:03.416Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:27:08.425Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:27:18.465Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:27:23.461Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:27:40.412Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:27:55.412Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:28:07.141Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:28:12.140Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:31:52.711Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:31:57.726Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:32:04.597Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:32:09.620Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:32:22.435Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:32:27.407Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:33:01.021Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:33:06.013Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:33:45.540Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:33:55.547Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:34:04.854Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:34:10.805Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:35:54.677Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:35:59.675Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:37:28.162Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:37:33.167Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:37:47.458Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:37:52.451Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:37:57.845Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:38:07.858Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:39:04.618Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:39:09.607Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:39:14.604Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:39:19.608Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:39:32.801Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:39:37.796Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:39:42.796Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:40:02.996Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:40:58.837Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:41:03.880Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:41:31.497Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:41:36.500Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:41:55.238Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:42:00.237Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:42:05.257Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:42:10.255Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:42:15.239Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:42:20.244Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:42:47.198Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:42:52.187Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:42:59.082Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:44:16.265Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:44:21.269Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:45:42.439Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:46:03.204Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:46:08.195Z
sensor.elmatare_diskmaskin_current,0.088,2025-05-20T19:46:19.524Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:46:24.529Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:46:29.532Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:46:34.534Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:46:43.298Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:46:48.281Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:46:53.679Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:46:58.678Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:47:13.679Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:47:18.683Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:47:23.723Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:47:33.765Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:47:38.771Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:48:12.362Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:48:22.367Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:48:27.409Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:48:47.408Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:48:52.461Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:49:02.514Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:49:12.463Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:49:22.464Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:49:27.462Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:49:32.574Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:49:39.996Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:49:45.945Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:49:50.949Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:49:55.937Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:50:06.734Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:50:11.725Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:50:28.986Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:50:33.985Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:50:38.978Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:50:58.976Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:51:24.009Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:51:29.965Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:51:34.960Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:51:39.948Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:51:45.005Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:52:10.008Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:52:15.050Z
sensor.elmatare_diskmaskin_current,0.086,2025-05-20T19:52:20.522Z
sensor.elmatare_diskmaskin_current,0.087,2025-05-20T19:52:35.377Z
sensor.elmatare_diskmaskin_current,0.097,2025-05-20T19:52:40.374Z
sensor.elmatare_diskmaskin_current,0.098,2025-05-20T19:52:45.376Z
sensor.elmatare_diskmaskin_current,0.097,2025-05-20T19:52:56.159Z
sensor.elmatare_diskmaskin_current,0.098,2025-05-20T19:53:01.199Z
sensor.elmatare_diskmaskin_current,0.097,2025-05-20T19:53:06.152Z
sensor.elmatare_diskmaskin_current,0.098,2025-05-20T19:53:16.155Z
sensor.elmatare_diskmaskin_current,0.095,2025-05-20T19:53:52.550Z
sensor.elmatare_diskmaskin_current,0.042,2025-05-20T19:53:57.545Z
sensor.elmatare_diskmaskin_current,0.211,2025-05-20T19:54:02.547Z
sensor.elmatare_diskmaskin_current,0.043,2025-05-20T19:54:07.590Z
sensor.elmatare_diskmaskin_current,0.039,2025-05-20T19:54:16.424Z
sensor.elmatare_diskmaskin_current,0.038,2025-05-20T19:55:29.166Z
sensor.elmatare_diskmaskin_current,0.039,2025-05-20T19:55:34.172Z
sensor.elmatare_diskmaskin_current,0.038,2025-05-20T19:55:49.937Z
sensor.elmatare_diskmaskin_current,0.039,2025-05-20T19:55:54.931Z
sensor.elmatare_diskmaskin_current,0.038,2025-05-20T19:56:04.930Z
sensor.elmatare_diskmaskin_current,0.033,2025-05-20T19:56:09.930Z
sensor.elmatare_diskmaskin_power,0.0,2025-05-20T16:00:00.000Z
sensor.elmatare_diskmaskin_power,2.0,2025-05-20T16:45:02.716Z
sensor.elmatare_diskmaskin_power,2.3,2025-05-20T16:45:07.713Z
sensor.elmatare_diskmaskin_power,8.4,2025-05-20T16:45:12.714Z
sensor.elmatare_diskmaskin_power,24.0,2025-05-20T16:45:17.718Z
sensor.elmatare_diskmaskin_power,22.4,2025-05-20T16:45:22.712Z
sensor.elmatare_diskmaskin_power,8.5,2025-05-20T16:45:32.720Z
sensor.elmatare_diskmaskin_power,7.5,2025-05-20T16:45:37.717Z
sensor.elmatare_diskmaskin_power,4.8,2025-05-20T16:45:47.713Z
sensor.elmatare_diskmaskin_power,4.9,2025-05-20T16:45:52.817Z
sensor.elmatare_diskmaskin_power,4.7,2025-05-20T16:45:57.757Z
sensor.elmatare_diskmaskin_power,13.5,2025-05-20T16:46:02.751Z
sensor.elmatare_diskmaskin_power,13.3,2025-05-20T16:46:07.864Z
sensor.elmatare_diskmaskin_power,7.3,2025-05-20T16:46:12.798Z
sensor.elmatare_diskmaskin_power,6.5,2025-05-20T16:46:18.457Z
sensor.elmatare_diskmaskin_power,24.1,2025-05-20T16:46:23.446Z
sensor.elmatare_diskmaskin_power,16.1,2025-05-20T16:46:28.443Z
sensor.elmatare_diskmaskin_power,15.9,2025-05-20T16:46:33.448Z
sensor.elmatare_diskmaskin_power,15.8,2025-05-20T16:46:38.443Z
sensor.elmatare_diskmaskin_power,15.7,2025-05-20T16:46:43.445Z
sensor.elmatare_diskmaskin_power,15.6,2025-05-20T16:46:48.441Z
sensor.elmatare_diskmaskin_power,15.5,2025-05-20T16:46:53.446Z
sensor.elmatare_diskmaskin_power,15.4,2025-05-20T16:46:58.521Z
sensor.elmatare_diskmaskin_power,24.2,2025-05-20T16:47:03.520Z
sensor.elmatare_diskmaskin_power,35.4,2025-05-20T16:47:08.533Z
sensor.elmatare_diskmaskin_power,26.9,2025-05-20T16:47:13.536Z
sensor.elmatare_diskmaskin_power,27.4,2025-05-20T16:47:18.537Z
sensor.elmatare_diskmaskin_power,26.9,2025-05-20T16:47:23.541Z
sensor.elmatare_diskmaskin_power,31.0,2025-05-20T16:47:28.534Z
sensor.elmatare_diskmaskin_power,30.3,2025-05-20T16:47:33.539Z
sensor.elmatare_diskmaskin_power,42.8,2025-05-20T16:47:38.542Z
sensor.elmatare_diskmaskin_power,27.4,2025-05-20T16:47:48.582Z
sensor.elmatare_diskmaskin_power,27.5,2025-05-20T16:47:53.586Z
sensor.elmatare_diskmaskin_power,27.6,2025-05-20T16:47:58.582Z
sensor.elmatare_diskmaskin_power,27.5,2025-05-20T16:48:03.633Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:48:08.621Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:48:13.628Z
sensor.elmatare_diskmaskin_power,22.0,2025-05-20T16:48:23.637Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:48:33.689Z
sensor.elmatare_diskmaskin_power,22.0,2025-05-20T16:48:43.991Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:48:59.044Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:49:04.087Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:49:09.039Z
sensor.elmatare_diskmaskin_power,22.0,2025-05-20T16:49:19.041Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:49:24.082Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:49:29.076Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:49:49.129Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:49:59.135Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:50:09.177Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:50:19.178Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:50:39.278Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:50:44.269Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:51:04.311Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:51:09.317Z
sensor.elmatare_diskmaskin_power,22.0,2025-05-20T16:51:14.256Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:51:24.300Z
sensor.elmatare_diskmaskin_power,22.0,2025-05-20T16:51:29.294Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:51:39.297Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:51:49.336Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:51:54.332Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:52:09.333Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:52:19.377Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:52:29.380Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:52:34.369Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:52:43.120Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:52:58.133Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:53:03.124Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:53:08.187Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:53:13.182Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:53:18.175Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:53:29.242Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:53:34.204Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:53:39.225Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:53:44.239Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:53:49.209Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:53:54.324Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:54:04.256Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:54:14.250Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:54:22.904Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:54:32.867Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:54:37.833Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:54:42.830Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:54:57.870Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:55:02.864Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:55:07.783Z
sensor.elmatare_diskmaskin_power,21.7,2025-05-20T16:55:17.848Z
sensor.elmatare_diskmaskin_power,21.9,2025-05-20T16:55:27.841Z
sensor.elmatare_diskmaskin_power,21.8,2025-05-20T16:55:32.835Z
sensor.elmatare_diskmaskin_power,28.4,2025-05-20T16:55:37.839Z
sensor.elmatare_diskmaskin_power,23.5,2025-05-20T16:55:42.896Z
sensor.elmatare_diskmaskin_power,23.4,2025-05-20T16:55:47.882Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:55:52.875Z
sensor.elmatare_diskmaskin_power,23.5,2025-05-20T16:55:57.927Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:56:02.925Z
sensor.elmatare_diskmaskin_power,23.5,2025-05-20T16:56:12.923Z
sensor.elmatare_diskmaskin_power,23.4,2025-05-20T16:56:17.928Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:56:27.924Z
sensor.elmatare_diskmaskin_power,23.4,2025-05-20T16:56:38.008Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:56:53.007Z
sensor.elmatare_diskmaskin_power,23.4,2025-05-20T16:56:58.011Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:57:13.051Z
sensor.elmatare_diskmaskin_power,23.4,2025-05-20T16:57:18.112Z
sensor.elmatare_diskmaskin_power,23.3,2025-05-20T16:57:33.126Z
sensor.elmatare_diskmaskin_power,20.4,2025-05-20T16:57:38.113Z
sensor.elmatare_diskmaskin_power,17.3,2025-05-20T16:57:43.119Z
sensor.elmatare_diskmaskin_power,14.2,2025-05-20T16:57:48.118Z
sensor.elmatare_diskmaskin_power,16.8,2025-05-20T16:57:53.130Z
sensor.elmatare_diskmaskin_power,36.1,2025-05-20T16:57:58.212Z
sensor.elmatare_diskmaskin_power,35.9,2025-05-20T16:58:03.222Z
sensor.elmatare_diskmaskin_power,35.4,2025-05-20T16:58:08.220Z
sensor.elmatare_diskmaskin_power,34.2,2025-05-20T16:58:13.220Z
sensor.elmatare_diskmaskin_power,24.1,2025-05-20T16:58:18.211Z
sensor.elmatare_diskmaskin_power,35.4,2025-05-20T16:58:23.268Z
sensor.elmatare_diskmaskin_power,36.4,2025-05-20T16:58:28.217Z
sensor.elmatare_diskmaskin_power,1540.0,2025-05-20T16:58:33.215Z
sensor.elmatare_diskmaskin_power,1531.0,2025-05-20T16:58:38.262Z
sensor.elmatare_diskmaskin_power,1528.0,2025-05-20T16:58:43.268Z
sensor.elmatare_diskmaskin_power,1529.0,2025-05-20T16:58:48.264Z
sensor.elmatare_diskmaskin_power,1520.0,2025-05-20T16:58:53.264Z
sensor.elmatare_diskmaskin_power,1525.0,2025-05-20T16:58:58.258Z
sensor.elmatare_diskmaskin_power,1520.0,2025-05-20T16:59:03.263Z
sensor.elmatare_diskmaskin_power,1518.0,2025-05-20T16:59:08.260Z
sensor.elmatare_diskmaskin_power,1517.0,2025-05-20T16:59:13.260Z
sensor.elmatare_diskmaskin_power,1512.0,2025-05-20T16:59:18.271Z
sensor.elmatare_diskmaskin_power,1517.0,2025-05-20T16:59:23.274Z
sensor.elmatare_diskmaskin_power,1511.0,2025-05-20T16:59:28.278Z
sensor.elmatare_diskmaskin_power,1510.0,2025-05-20T16:59:33.272Z
sensor.elmatare_diskmaskin_power,1507.0,2025-05-20T16:59:38.265Z
sensor.elmatare_diskmaskin_power,1499.0,2025-05-20T16:59:48.320Z
sensor.elmatare_diskmaskin_power,1492.0,2025-05-20T16:59:53.322Z
sensor.elmatare_diskmaskin_power,1493.0,2025-05-20T16:59:58.316Z
sensor.elmatare_diskmaskin_power,1483.0,2025-05-20T17:00:13.317Z
sensor.elmatare_diskmaskin_power,1500.0,2025-05-20T17:00:18.328Z
sensor.elmatare_diskmaskin_power,1504.0,2025-05-20T17:00:23.320Z
sensor.elmatare_diskmaskin_power,1496.0,2025-05-20T17:00:28.367Z
sensor.elmatare_diskmaskin_power,1494.0,2025-05-20T17:00:33.365Z
sensor.elmatare_diskmaskin_power,1499.0,2025-05-20T17:00:38.372Z
sensor.elmatare_diskmaskin_power,1493.0,2025-05-20T17:00:43.382Z
sensor.elmatare_diskmaskin_power,1487.0,2025-05-20T17:00:48.375Z
sensor.elmatare_diskmaskin_power,1486.0,2025-05-20T17:00:53.376Z
